"CODICE_VIA";"NUMEROCOMPLETO";"STATOCIVICO";"GAUSSB_X";"GAUSSB_Y";"WGS84_X";"WGS84_Y";"WEBMERCATOR_X";"WEBMERCATOR_Y";"LAT_WGS84";"LONG_WGS84";"DATA_MODFINE";"IDMASTER";"LIVELLO"
6670;"";8;1509428,6611;5034218,0347;509428,2221;5034123,658;1015299,9166;5694323,4825;45,460599999999999;9,1206;0;185205;0
6671;"";8;1509783,0519;5033970,3047;509782,5964;5033875,9361;1015803,9469;5693968,8249;45,458300000000001;9,1251;0;185206;0
6672;"";8;1509621,9608;5033687,5156;509621,5128;5033593,1562;1015573,9792;5693565,231;45,455800000000004;9,123100000000001;0;185207;0
6673;"";8;1510469,1675;5033959,5626;510468,68;5033865,1943;1016780,7695;5693951,901;45,458199999999998;9,133900000000001;0;185208;0
6674;"";8;1510473,2368;5033680,7501;510472,7492;5033586,3909;1016785,9018;5693553,6235;45,4557;9,133900000000001;0;185209;0
6675;"";8;1511096,0553;5033753,93;511095,5387;5033659,5684;1017672,7742;5693656,6287;45,456400000000002;9,1419;0;186388;0
6676;"";8;1508062,3419;5034141,3907;508061,9665;5034047,0165;1013354,4188;5694216,7104;45,459899999999998;9,1031;0;185210;0
6677;"";8;1511497,6697;5033924,9816;511497,1344;5033830,6144;1018244,9927;5693899,9358;45,457900000000002;9,1471;0;185211;0
6678;"";8;1510166,5168;5033309,9505;510166,0434;5033215,6033;1016348,3796;5693024,7034;45,452399999999997;9,130000000000001;0;185212;0
6679;"";8;1510348,6959;5033186,4804;510348,2141;5033092,1372;1016607,4382;5692847,9246;45,451300000000003;9,132300000000001;0;186389;0
6680;"";8;1510288,692;5033117,46;510288,213;5033023,1191;1016521,8583;5692749,484;45,450699999999998;9,131600000000001;0;185213;0
6681;"";8;1510293,0669;5033195,8586;510292,5877;5033101,5151;1016528,2689;5692861,45;45,4514;9,131600000000001;0;185214;0
6682;"";8;1510217,1358;5033159,589;510216,6601;5033065,2467;1016420,0924;5692809,8231;45,451000000000001;9,130699999999999;0;185215;0
6683;"";8;1510371,0963;5033051,3898;510370,6134;5032957,051;1016639,0092;5692654,924;45,450099999999999;9,1326;0;185216;0
6684;"";8;1510509,3232;5033045,853;510508,8339;5032951,5144;1016835,766;5692646,6881;45,450000000000003;9,134399999999999;0;186390;0
6685;"";8;1510310,3868;5032949,5983;510309,9068;5032855,2628;1016552,35;5692509,682;45,449100000000001;9,1318;0;186391;0
6686;"";8;1510000,9143;5033179,3512;510000,4487;5033085,0083;1016112,3343;5692838,546;45,4512;9,1279;0;185217;0
6687;"";8;1510075,4518;5032950,8753;510074,9827;5032856,5398;1016217,9215;5692512,0499;45,449199999999998;9,1288;0;185218;0
6688;"";8;1509990,3176;5032966,7124;509989,8525;5032872,3764;1016096,7683;5692534,8632;45,449300000000001;9,127800000000001;0;185219;0
6689;"";8;1510228,2324;5032990,8981;510227,7562;5032896,5613;1016435,4983;5692568,8602;45,4495;9,130800000000001;0;185220;0
6690;"";8;1510217,0776;5033279,5179;510216,6019;5033185,1717;1016420,287;5692981,1187;45,452100000000002;9,130699999999999;0;186392;0
6691;"";8;1509943,0462;5033393,4562;509942,5832;5033299,1063;1016030,4376;5693144,4883;45,453099999999999;9,1272;0;185221;0
6692;"";8;1509859,3632;5033510,7331;509858,9041;5033416,3794;1015911,5678;5693312,1903;45,4542;9,126099999999999;0;185222;0
6693;"";8;1510088,5972;5033490,7689;510088,1275;5033396,4158;1016237,8674;5693283,1545;45,454000000000001;9,129;0;185223;0
6694;"";8;1510110,599;5033940,6099;510110,1282;5033846,2422;1016270,2198;5693925,6661;45,458100000000002;9,129300000000001;0;186393;0
6695;"";8;1508498,2384;5034308,1253;508497,8427;5034213,7457;1013975,3595;5694454,0766;45,461399999999998;9,108700000000001;0;186394;0
6696;"";8;1508775,5519;5034477,4622;508775,1433;5034383,0771;1014370,5393;5694695,4426;45,462899999999998;9,1122;0;185224;0
6697;"";8;1507544,0186;5034041,535;507543,6673;5033947,1641;1012616,2708;5694074,9851;45,459000000000003;9,096500000000001;0;185225;0
6698;"";8;1507736,4384;5034735,6635;507736,0782;5034641,27;1012891,4463;5695066,2653;45,465299999999999;9,099;0;185226;0
6699;"";8;1507662,9043;5034005,9031;507662,5475;5033911,5333;1012785,4732;5694023,8797;45,4587;9,098000000000001;0;185227;0
6700;"";8;1507464,4019;5034724,1997;507464,0543;5034629,8066;1012504,0706;5695050,3577;45,465200000000003;9,0955;0;185228;0
6701;"";8;1508591,5959;5033995,2441;508591,1959;5033900,8747;1014107,6744;5694006,9382;45,458599999999997;9,1099;0;185229;0
6702;"";8;1508891,4894;5034023,0737;508891,0754;5033928,7034;1014534,702;5694046,0966;45,458799999999997;9,1137;0;185230;0
6703;"";8;1508936,5307;5034492,9714;508936,1146;5034398,5858;1014599,7809;5694717,2749;45,463099999999997;9,1143;0;186395;0
6704;"";8;1509129,5076;5034503,4601;509129,0825;5034409,0741;1014874,5739;5694731,8627;45,463099999999997;9,1168;0;185231;0
6705;"";8;1509119,6262;5033496,8364;509119,2016;5033402,4832;1014858,4248;5693293,9357;45,454099999999997;9,1166;0;185232;0
6706;"";8;1508579,0785;5033290,4235;508578,6791;5033196,077;1014088,4833;5693000,1929;45,452199999999998;9,1097;0;185233;0
6707;"";8;1509358,7357;5032844,7112;509358,3;5032750,3792;1015197,4465;5692362,0045;45,4482;9,1197;0;185234;0
6708;"";8;1510195,6701;5033386,3882;510195,1954;5033292,0385;1016390,0584;5693133,8147;45,453099999999999;9,1304;0;185235;0
6709;"";8;1508272,5152;5033532,3972;508272,13;5033438,0428;1013652,5177;5693346,4037;45,4544;9,1058;0;185236;0
6710;"";8;1510681,6697;5033183,6454;510681,1724;5033089,3023;1017081,4392;5692843,08;45,4512;9,1366;0;186396;0
6711;"";8;1510923,5785;5032875,8221;510923,0699;5032781,489;1017425,0491;5692402,8331;45,448500000000003;9,1397;0;186397;0
6712;"";8;1508714,1652;5033671,5705;508713,7595;5033577,2116;1014281,5428;5693544,346;45,4557;9,1114;0;185237;0
6713;"";8;1510763,633;5033006,3613;510763,1319;5032912,024;1017197,6867;5692589,6691;45,4497;9,137600000000001;0;185238;0
6714;"";8;1505658,5208;5033153,1545;505658,2573;5033058,8125;1009930,643;5692808,8535;45,451000000000001;9,0724;0;185239;0
6715;"";8;1505512,2212;5032917,7878;505511,9646;5032823,4534;1009722,0838;5692472,8716;45,448900000000002;9,070499999999999;0;185240;0
6716;"";8;1510841,4574;5033192,1244;510840,9526;5033097,781;1017308,927;5692854,7998;45,451300000000003;9,1386;0;185241;0
6717;"";8;1510212,5889;5033746,8519;510212,1134;5033652,4905;1016414,9778;5693648,6571;45,456299999999999;9,130599999999999;0;185242;0
6718;"";8;1510204,0171;5033575,7998;510203,542;5033481,444;1016402,3789;5693404,3448;45,454799999999999;9,1305;0;185243;0
6719;"";8;1505518,7894;5033420,5647;505518,5324;5033326,214;1009732,0618;5693190,9802;45,453400000000002;9,070600000000001;0;186398;0
6720;"";8;1503841,7898;5034126,1871;503841,6109;5034031,8135;1007345,2711;5694200,7016;45,459800000000001;9,049099999999999;0;186399;0
6721;"";8;1504831,5553;5034041,662;504831,3303;5033947,2911;1008754,3837;5694078,9812;45,459000000000003;9,0618;0;185244;0
6722;"";8;1508638,8475;5033884,5769;508638,4453;5033790,2111;1014174,732;5693848,7606;45,457599999999999;9,1105;0;186516;0
6723;"";8;1508750,7397;5033964,3464;508750,3323;5033869,978;1014334,1932;5693962,4877;45,458300000000001;9,1119;0;185245;0
6724;"";8;1504619,2314;5033356,492;504619,0163;5033262,1434;1008451,3691;5693100,498;45,4529;9,059100000000001;0;185796;0
6725;"";8;1504647,9954;5031577,2778;504647,779;5031482,987;1008490,4457;5690559,4954;45,436900000000001;9,0594;0;185246;0
6726;"";8;1505257,1213;5031883,2754;505256,8765;5031788,9747;1009357,7173;5690995,768;45,439599999999999;9,0672;0;185247;0
6727;"";8;1505511,8795;5032982,2318;505511,6229;5032887,8953;1009721,6778;5692564,9143;45,4495;9,070499999999999;0;186400;0
6728;"";8;1506425,0789;5034102,5189;506424,7797;5034008,146;1011023,2625;5694163,8771;45,459600000000002;9,0822;0;185248;0
6729;"";8;1506245,461;5034283,8835;506245,1702;5034189,5047;1010767,7845;5694423,2208;45,461199999999998;9,0799;0;185249;0
6730;"";8;1505015,5598;5037833,4241;505015,3262;5037738,9299;1009020,6733;5699496,9245;45,493200000000002;9,0642;0;185250;0
6731;"";8;1505578,1628;5037533,0421;505577,903;5037438,5577;1009821,7868;5699066,9039;45,490499999999997;9,071400000000001;0;185251;0
6732;"";8;1505706,3394;5038396,1294;505706,0736;5038301,6169;1010005,4982;5700300,4226;45,498199999999997;9,073;0;186401;0
6733;"";8;1505742,1574;5037815,5174;505741,89;5037721,0238;1010055,7731;5699470,4397;45,493000000000002;9,073499999999999;0;185252;0
6734;"";8;1505842,5821;5037816,4177;505842,31;5037721,9241;1010198,8406;5699471,5942;45,493000000000002;9,0748;0;185253;0
6735;"";8;1506314,4522;5037996,9746;506314,1581;5037902,4751;1010871,3313;5699729,0238;45,494599999999998;9,0808;0;186402;0
6736;"";8;1507683,1402;5038180,8264;507682,7824;5038086,3209;1012821,5572;5699989,6424;45,496299999999998;9,0983;0;185254;0
6737;"";8;1508790,2565;5037594,0063;508789,8471;5037499,5199;1014397,6879;5699148,7861;45,491;9,112500000000001;0;185255;0
6738;"";8;1507770,3944;5037714,9122;507770,0325;5037620,4219;1012945,046;5699323,521;45,492100000000001;9,099399999999999;0;185256;0
6739;"";8;1507806,0304;5037644,4607;507805,6668;5037549,9727;1012995,6879;5699222,7601;45,491399999999999;9,0999;0;185257;0
6740;"";8;1507442,4495;5037515,1171;507442,1029;5037420,6333;1012477,5222;5699038,521;45,490299999999998;9,0952;0;186403;0
6741;"";8;1507788,1404;5037575,074;507787,7778;5037480,5882;1012970,0798;5699123,6172;45,4908;9,0997;0;185258;0
6742;"";8;1507937,8623;5037418,4123;507937,4926;5037323,9316;1013183,0848;5698899,4363;45,489400000000003;9,1016;0;185259;0
6743;"";8;1508008,2759;5037520,2023;508007,903;5037425,7183;1013283,5755;5699044,794;45,490299999999998;9,102499999999999;0;185260;0
6744;"";8;1508111,4862;5036324,6937;508111,1085;5036230,2486;1013428,4034;5697336,0473;45,479599999999998;9,1038;0;186404;0
6745;"";8;1508971,8154;5036489,6035;508971,3976;5036395,153;1014654,0818;5697570,0363;45,481000000000002;9,114800000000001;0;185261;0
6746;"";8;1508105,0415;5037744,2043;508104,664;5037649,713;1013421,8342;5699364,7842;45,4923;9,1037;0;185262;0
6747;"";8;1508124,0777;5037816,8768;508123,6994;5037722,3831;1013449,0871;5699468,6228;45,493000000000002;9,103999999999999;0;186405;0
6748;"";8;1506643,4507;5034738,153;506643,1414;5034643,7595;1011335,1306;5695071,6087;45,465299999999999;9,085000000000001;0;185263;0
6749;"";8;1508245,345;5037680,3763;508244,961;5037585,8871;1013621,5904;5699273,2921;45,491799999999998;9,105499999999999;0;185264;0
6750;"";8;1505730,8129;5033496,9139;505730,5461;5033402,5607;1010034,0011;5693299,7638;45,454099999999997;9,0733;0;185265;0
6751;"";8;1506747,327;5034060,992;506747,0128;5033966,6205;1011482,0062;5694104,0733;45,459200000000003;9,0863;0;186406;0
6752;"";8;1506834,0307;5034240,8206;506833,7125;5034146,4432;1011605,73;5694360,8285;45,460799999999999;9,087400000000001;0;186407;0
6753;"";8;1506938,802;5035180,285;506938,4789;5035085,8771;1011756,3806;5695702,8285;45,469299999999997;9,088800000000001;0;185266;0
6754;"";8;1507010,7497;5035068,244;507010,4233;5034973,8397;1011858,6572;5695542,6367;45,468299999999999;9,089700000000001;0;185267;0
6755;"";8;1507066,8081;5035200,2986;507066,479;5035105,89;1011938,6951;5695731,2191;45,4694;9,090400000000001;0;185268;0
6756;"";8;1507146,6573;5034724,5296;507146,3245;5034630,1365;1012051,6313;5695051,3567;45,465200000000003;9,0914;0;185269;0
6757;"";8;1507026,098;5034865,7832;507025,7708;5034771,3855;1011880,1905;5695253,3553;45,4664;9,0899;0;186408;0
6758;"";8;1507039,1661;5034827,5446;507038,8383;5034733,1482;1011898,7377;5695198,7038;45,466099999999997;9,09;0;185270;0
6759;"";8;1507063,6542;5034756,6057;507063,3253;5034662,2116;1011933,4937;5695097,3165;45,465499999999999;9,090400000000001;0;185271;0
6760;"";8;1507229,1433;5034891,9666;507228,8067;5034797,5681;1012169,3583;5695290,4342;45,466700000000003;9,092499999999999;0;185272;0
6761;"";8;1507171,8028;5034940,542;507171,4689;5034846,1419;1012087,7874;5695359,9274;45,467100000000002;9,091699999999999;0;185273;0
6762;"";8;1507232,1586;5034700,1626;507231,8218;5034605,7703;1012173,3375;5695016,4051;45,4649;9,092499999999999;0;185274;0
6763;"";8;1507295,2375;5034663,7887;507294,8978;5034569,3976;1012263,0958;5694964,3357;45,464599999999997;9,093299999999999;0;186409;0
6764;"";8;1507270,251;5034768,3196;507269,9125;5034673,9251;1012227,6899;5695113,7151;45,465600000000002;9,093;0;185275;0
6765;"";8;1507215,258;5034408,8961;507214,922;5034314,5133;1012148,7965;5694600,3259;45,462299999999999;9,0923;0;185276;0
6766;"";8;1507342,8846;5034440,0562;507342,5427;5034345,6723;1012330,5682;5694644,6294;45,462600000000002;9,0939;0;185277;0
6767;"";8;1507280,8303;5034385,305;507280,4913;5034290,9229;1012242,1221;5694566,5161;45,4621;9,0931;0;186410;0
6768;"";8;1507161,3229;5034422,5378;507160,9895;5034328,1545;1012072,0239;5694619,9023;45,462400000000002;9,0916;0;185278;0
6769;"";8;1507426,8667;5034394,6137;507426,5209;5034300,2313;1012450,0693;5694579,5702;45,462200000000003;9,095000000000001;0;185279;0
6770;"";8;1507140,234;5034390,3308;507139,9015;5034295,9486;1012041,9444;5694573,9264;45,462200000000003;9,0913;0;185280;0
6771;"";8;1507170,3718;5034104,431;507170,0379;5034010,0581;1012084,3912;5694165,4571;45,459600000000002;9,091699999999999;0;186411;0
6772;"";8;1507177,5232;5034316,0972;507177,189;5034221,7174;1012094,9174;5694467,818;45,461500000000001;9,091799999999999;0;186412;0
6773;"";8;1506995,538;5034411,2062;506995,2123;5034316,8233;1011835,9544;5694603,981;45,462299999999999;9,089499999999999;0;185281;0
6774;"";8;1506955,3721;5034390,9248;506955,0482;5034296,5425;1011778,7325;5694575,071;45,462200000000003;9,089;0;185282;0
6775;"";8;1507015,7285;5034129,5841;507015,4018;5034035,2103;1011864,2547;5694201,6379;45,459800000000001;9,089700000000001;0;185283;0
6776;"";8;1507006,8846;5034249,6557;507006,5583;5034155,278;1011851,8535;5694373,1779;45,460900000000002;9,089600000000001;0;185284;0
6777;"";8;1507243,0182;5034079,242;507242,681;5033984,8699;1012187,7818;5694129,3554;45,459400000000002;9,092599999999999;0;185797;0
6778;"";8;1507301,7134;5034063,8955;507301,3734;5033969,5239;1012271,3244;5694107,3359;45,459200000000003;9,093400000000001;0;185285;0
6779;"";8;1507440,7138;5034168,9282;507440,3673;5034074,5532;1012469,4048;5694257,1437;45,4602;9,0952;0;186413;0
6780;"";8;1506385,4381;5034913,6114;506385,1408;5034819,2122;1010967,9967;5695322,6638;45,466900000000003;9,0817;0;185286;0
6781;"";8;1506736,6951;5034752,8987;506736,3814;5034658,5047;1011467,925;5695092,5334;45,465400000000002;9,0862;0;185287;0
6782;"";8;1506921,7347;5034618,4699;506921,4124;5034524,0803;1011731,1953;5694900,1955;45,464199999999998;9,0885;0;185288;0
6783;"";8;1506568,733;5034463,4242;506568,4271;5034369,0396;1011228,33;5694679,2369;45,462800000000001;9,084;0;185289;0
6784;"";8;1505964,0651;5034380,2766;505963,7874;5034285,8947;1010367,26;5694561,3149;45,4621;9,0763;0;186414;0
6785;"";8;1505039,7561;5033781,0521;505039,5214;5033686,6897;1009050,5136;5693706,4746;45,456699999999998;9,064500000000001;0;185290;0
6786;"";8;1506835,4;5034553,0796;506835,0817;5034458,6921;1011608,1632;5694806,9125;45,4636;9,087400000000001;0;185291;0
6787;"";8;1506905,1914;5034408,9738;506904,8699;5034314,591;1011707,3118;5694600,9346;45,462299999999999;9,0883;0;185292;0
6788;"";8;1505618,5254;5033329,342;505618,2638;5033234,9943;1009873,9316;5693060,5564;45,452599999999997;9,071899999999999;0;186415;0
6789;"";8;1507594,8062;5032932,3614;507594,4526;5032838,0265;1012686,6723;5692490,586;45,448999999999998;9,097099999999999;0;186416;0
6790;"";8;1506097,7603;5034416,7043;506097,4764;5034322,3212;1010557,6701;5694613,1714;45,462400000000002;9,077999999999999;0;185293;0
6791;"";8;1507389,4298;5034164,1987;507389,0857;5034069,8238;1012396,3795;5694250,4738;45,460099999999997;9,0945;0;185294;0
6792;"";8;1506920,6214;5034073,6902;506920,2992;5033979,3183;1011728,756;5694121,9436;45,459299999999999;9,0885;0;185295;0
6793;"";8;1506769,8001;5034111,4654;506769,4849;5034017,0922;1011514,08;5694176,1403;45,459600000000002;9,086600000000001;0;185296;0
6794;"";8;1506822,5771;5033868,6427;506822,2594;5033774,2774;1011588,8471;5693829,1901;45,457500000000003;9,087300000000001;0;185297;0
6795;"";8;1506873,5285;5033936,5385;506873,2085;5033842,171;1011661,4933;5693926,0977;45,458100000000002;9,087899999999999;0;185298;0
6796;"";8;1506844,2813;5033987,9441;506843,9626;5033893,5749;1011619,9327;5693999,575;45,458500000000001;9,0875;0;185299;0
6797;"";8;1506669,2627;5034061,7477;506668,9522;5033967,3761;1011370,8626;5694105,2718;45,459200000000003;9,0853;0;186417;0
6798;"";8;1506638,9273;5034102,4614;506638,6182;5034008,0885;1011327,7334;5694163,4774;45,459600000000002;9,084899999999999;0;185300;0
6799;"";8;1506680,1224;5034188,0293;506679,8114;5034093,6536;1011386,5153;5694285,6506;45,460299999999997;9,0854;0;185301;0
6800;"";8;1505521,0122;5033304,016;505520,7551;5033209,6691;1009735,0805;5693024,5057;45,452399999999997;9,070600000000001;0;185302;0
6801;"";8;1509608,6132;5033632,5963;509608,1658;5033538,2386;1015554,857;5693486,8129;45,455300000000001;9,1229;0;186418;0
6802;"";8;1509566,3024;5033337,2473;509565,857;5033242,8992;1015493,981;5693065,0377;45,452599999999997;9,122299999999999;0;185303;0
6803;"";8;1509757,6272;5033008,4482;509757,1729;5032914,1108;1015765,6234;5692594,9945;45,4497;9,124800000000001;0;185304;0
6804;"";8;1509602,8339;5033064,9678;509602,3868;5032970,6286;1015545,3949;5692676,0601;45,450200000000002;9,1228;0;185305;0
6805;"";8;1509771,8529;5033121,9134;509771,3979;5033027,5723;1015786,1249;5692757,0224;45,450699999999998;9,125;0;185798;0
6806;"";8;1506914,1087;5033894,9349;506913,7868;5033800,5688;1011719,2034;5693866,6047;45,457700000000003;9,0884;0;186419;0
6807;"";8;1506988,5549;5033877,5119;506988,2295;5033783,1463;1011825,1666;5693841,5989;45,457500000000003;9,0894;0;186420;0
6808;"";8;1507200,3079;5033894,8468;507199,9726;5033800,4807;1012126,6715;5693866,0199;45,457700000000003;9,0921;0;185306;0
6809;"";8;1510512,5825;5033644,8235;510512,093;5033550,4654;1016841,8315;5693502,2117;45,455399999999997;9,134399999999999;0;185307;0
6810;"";8;1510744,8698;5033632,2067;510744,3695;5033537,849;1017172,4996;5693483,6288;45,455300000000001;9,1374;0;185308;0
6811;"";8;1508420,3399;5034259,1959;508419,9478;5034164,8179;1013864,353;5694384,3283;45,460999999999999;9,1077;0;185309;0
6812;"";8;1508909,8229;5032699,3656;508909,4081;5032605,0383;1014558,1336;5692155,352;45,446899999999999;9,113899999999999;0;186421;0
6813;"";8;1510495,748;5033759,9243;510495,2593;5033665,5625;1016818,1385;5693666,6639;45,456400000000002;9,1342;0;186422;0
6814;"";8;1510758,0811;5033977,1067;510757,5802;5033882,7378;1017192,1485;5693976,2654;45,458399999999997;9,137600000000001;0;185310;0
6815;"";8;1510793,6587;5033849,0424;510793,1561;5033754,6777;1017242,4885;5693793,2431;45,4572;9,138;0;185311;0
6816;"";8;1511184,974;5033758,0557;511184,4532;5033663,6939;1017799,3769;5693662,2968;45,456400000000002;9,143000000000001;0;185312;0
6817;"";8;1511286,1123;5033736,279;511285,5868;5033641,9179;1017943,3106;5693630,9321;45,456200000000003;9,144299999999999;0;185313;0
6818;"";8;1511433,5032;5033720,9558;511432,9708;5033626,5952;1018153,1087;5693608,6637;45,456099999999999;9,1462;0;185314;0
6819;"";8;1511219,5263;5033428,0641;511219,0039;5033333,7131;1017847,7301;5693190,8517;45,453400000000002;9,1435;0;186423;0
6820;"";8;1511208,1718;5033597,0562;511207,6499;5033502,6997;1017831,9946;5693432,2645;45,454999999999998;9,1433;0;186424;0
6821;"";8;1511364,8051;5033551,867;511364,2759;5033457,5119;1018054,8695;5693367,315;45,454599999999999;9,145300000000001;0;185315;0
6822;"";8;1511514,8801;5033474,4535;511514,344;5033380,1009;1018268,3206;5693256,3495;45,453899999999997;9,1473;0;185316;0
6823;"";8;1511482,5985;5033664,8267;511482,0639;5033570,468;1018222,8588;5693528,3604;45,455599999999997;9,146900000000001;0;185317;0
6824;"";8;1511530,4509;5033555,7046;511529,914;5033461,3494;1018290,6996;5693372,3657;45,454599999999999;9,147500000000001;0;185318;0
6825;"";8;1506419,8458;5033552,1947;506419,5469;5033457,8397;1011015,0116;5693377,7747;45,454599999999999;9,082100000000001;0;186425;0
6826;"";8;1506318,6333;5033515,7764;506318,3391;5033421,4226;1010870,8687;5693325,9019;45,454300000000003;9,0808;0;186426;0
6827;"";8;1506543,3388;5033428,6328;506543,0341;5033334,2818;1011190,6387;5693201,1003;45,453499999999998;9,0837;0;185319;0
6828;"";8;1506435,8828;5033377,7118;506435,5831;5033283,3625;1011037,5882;5693128,5257;45,453000000000003;9,0823;0;185320;0
6829;"";8;1506217,6426;5033278,4361;506217,3531;5033184,09;1010726,7604;5692987,0403;45,452199999999998;9,0795;0;185321;0
6830;"";8;1506548,6152;5033326,1167;506548,3103;5033231,7691;1011197,9983;5693054,664;45,452599999999997;9,0837;0;185322;0
6831;"";8;1506368,8233;5033166,6146;506368,5268;5033072,2721;1010941,8176;5692827,108;45,451099999999997;9,0814;0;185323;0
6832;"";8;1508829,5828;5035255,0992;508829,1717;5035160,6888;1014449,0274;5695806,3301;45,469900000000003;9,113;0;185324;0
6833;"";8;1508902,337;5034842,6897;508901,9225;5034748,2927;1014551,7994;5695216,9646;45,466200000000001;9,113899999999999;0;186427;0
6834;"";8;1511363,9196;5033659,6335;511363,3905;5033565,2749;1018053,8863;5693521,2503;45,455500000000001;9,145300000000001;0;185325;0
6835;"";8;1508782,8168;5034906,5357;508782,4078;5034812,1367;1014381,7373;5695308,4207;45,466799999999999;9,112299999999999;0;185326;0
6836;"";8;1506635,2918;5034268,4515;506634,9828;5034174,0732;1011322,8067;5694400,6047;45,461100000000002;9,084899999999999;0;185327;0
6837;"";8;1506964,6391;5034799,2615;506964,3148;5034704,866;1011792,5716;5695158,4152;45,465800000000002;9,0891;0;185328;0
6838;"";8;1507469,0715;5034304,763;507468,7237;5034210,3835;1012510,0099;5694451,141;45,461399999999998;9,0955;0;186428;0
6839;"";8;1507580,5005;5034229,4805;507580,1475;5034135,1035;1012668,5349;5694343,4059;45,460700000000003;9,097;0;185329;0
6840;"";8;1505749,9438;5037674,8092;505749,676;5037580,3202;1010066,6821;5699269,3105;45,491700000000002;9,073600000000001;0;185330;0
6841;"";8;1505634,7147;5037937,4626;505634,4523;5037842,965;1009902,8649;5699644,883;45,494100000000003;9,072100000000001;0;185331;0
6842;"";8;1508731,6227;5034111,4788;508731,2161;5034017,1056;1014307,2665;5694172,7035;45,459600000000002;9,111700000000001;0;185332;0
6843;"";8;1510592,4822;5034822,3743;510591,989;5034727,9779;1016958,4076;5695184,1948;45,466000000000001;9,1355;0;185333;0
6844;"";8;1510629,3835;5034916,8323;510628,8886;5034822,4329;1017011,18;5695319,0562;45,466799999999999;9,135999999999999;0;185799;0
6845;"";8;1510394,5703;5034230,7985;510394,0863;5034136,4214;1016675,2017;5694339,54;45,460700000000003;9,132899999999999;0;185334;0
6846;"";8;1510470,3567;5034427,9381;510469,8692;5034333,5546;1016783,5737;5694620,9858;45,462499999999999;9,133900000000001;0;185335;0
6847;"";8;1510274,6693;5034270,0635;510274,1909;5034175,6851;1016504,5785;5694395,9133;45,460999999999999;9,131399999999999;0;185336;0
6848;"";8;1510420,6087;5034088,0886;510420,1235;5033993,7161;1016711,9381;5694135,6143;45,459400000000002;9,1333;0;185337;0
6849;"";8;1508759,3206;5033461,1399;508758,9128;5033366,7878;1014345,4118;5693243,6798;45,453800000000001;9,112;0;185338;0
6850;"";8;1506792,5348;5035991,9092;506792,2185;5035897,4749;1011549,3438;5696862,7427;45,476599999999998;9,0869;0;185339;0
6851;"";8;1506952,9064;5035999,7742;506952,5826;5035905,3397;1011777,7571;5696873,7306;45,476599999999998;9,089;0;185340;0
6852;"";8;1507059,5694;5035888,6298;507059,2407;5035794,1989;1011929,4887;5696714,7435;45,4756;9,090299999999999;0;185341;0
6853;"";8;1509376,3143;5035566,7;509375,8777;5035472,2795;1015228,2512;5696250,4149;45,472700000000003;9,119999999999999;0;185342;0
6854;"";8;1507384,9123;5033492,5174;507384,5685;5033398,1643;1012388,8241;5693291,0192;45,454099999999997;9,0944;0;185343;0
6855;"";8;1507231,7253;5034232,2279;507231,3886;5034137,8508;1012171,954;5694347,9178;45,460700000000003;9,092499999999999;0;185344;0
6856;"";8;1505984,8045;5037934,8178;505984,5258;5037840,3203;1010401,6132;5699640,6394;45,494100000000003;9,076599999999999;0;185345;0
6857;"";8;1509227,3232;5032640,8778;509226,8936;5032546,5524;1015009,9572;5692071,1666;45,446399999999997;9,118;0;185346;0
6858;"";8;1508331,552;5037900,2966;508331,164;5037805,8002;1013744,815;5699587,4709;45,493699999999997;9,1066;0;185800;0
6859;"";8;1509203,0379;5037285,2609;509202,6093;5037190,7845;1014985,075;5698706,6623;45,488199999999999;9,117800000000001;0;185347;0
6860;"";8;1509778,962;5037383,2469;509778,5066;5037288,7673;1015805,69;5698845,4634;45,489100000000001;9,1251;0;185348;0
6861;"";8;1512595,2111;5035673,8764;512594,6246;5035579,4523;1019812,5807;5696395,5108;45,473599999999998;9,161099999999999;0;185349;0
6862;"";8;1507074,9688;5035275,442;507074,6394;5035181,031;1011950,4367;5695838,5685;45,470100000000002;9,090500000000001;0;185350;0
6863;"";8;1510962,2543;5034561,4943;510961,7439;5034467,1064;1017484,2889;5694810,5852;45,4636;9,1402;0;186517;0
6864;"";8;1507801,652;5037869,767;507801,2887;5037775,2716;1012989,8495;5699544,8062;45,493499999999997;9,0998;0;185351;0
6865;"";8;1507650,6799;5037844,0622;507650,3236;5037749,5677;1012774,7264;5699508,3305;45,493200000000002;9,097899999999999;0;185352;0
6866;"";8;1507957,2267;5033598,4583;507956,8562;5033504,1018;1013203,7796;5693441,346;45,454999999999998;9,101800000000001;0;185801;0
6867;"";8;1508264,6603;5035131,0892;508264,2755;5035036,6829;1013644,3287;5695630,2482;45,468800000000002;9,105700000000001;0;185353;0
6868;"";8;1508627,4985;5035223,6706;508627,0968;5035129,2612;1014161,1919;5695761,8271;45,4696;9,1104;0;185354;0
6869;"";8;1507111,3424;5036204,6532;507111,0112;5036110,212;1012003,7319;5697166,2415;45,478499999999997;9,090999999999999;0;185355;0
6870;"";8;1506879,4888;5036168,0252;506879,1684;5036073,5852;1011673,4582;5697114,2698;45,478200000000001;9,087999999999999;0;185356;0
6871;"";8;1508372,649;5035638,5326;508372,2591;5035544,1098;1013799,0677;5696355,0786;45,473399999999998;9,107100000000001;0;185357;0
6872;"";8;1509130,9581;5032402,1603;509130,533;5032307,8426;1014872,2942;5691730,4426;45,444200000000002;9,1168;0;185358;0
